,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,dist_pickup_to_wall_street
447276,id3338134,2,2016-05-08 18:47:03,2016-05-08 19:48:04,1,-74.01175689697266,40.70697021484375,-73.77631378173827,40.64561080932617,N,3661,0.07683329545733877
447308,id0364080,2,2016-02-21 16:48:48,2016-02-21 17:08:47,4,-74.01520538330078,40.70480346679688,-73.98906707763672,40.7568244934082,N,1199,0.45339026616251843
447369,id3896681,1,2016-01-03 23:22:25,2016-01-03 23:45:34,1,-74.0076446533203,40.7053337097168,-73.9713363647461,40.782539367675774,N,1389,0.3538658448195793
447385,id2260128,2,2016-04-01 01:06:50,2016-04-01 01:10:10,1,-74.01351165771484,40.703556060791016,-74.01407623291014,40.70648956298828,N,200,0.46850304842352203
447426,id1703333,1,2016-02-25 19:55:57,2016-02-25 20:00:59,1,-74.01438903808594,40.70404815673828,-74.00559234619139,40.719402313232415,N,302,0.46308660192809525
447479,id2783690,1,2016-05-03 21:51:27,2016-05-03 21:52:37,1,-74.01535034179686,40.704734802246094,-74.01438140869139,40.70295715332031,N,70,0.46774721368613414
447557,id0295751,2,2016-06-11 18:55:58,2016-06-11 19:29:23,1,-74.00980377197266,40.710750579833984,-73.98474884033203,40.750301361083984,N,2005,0.39717841755427147
447936,id1540827,1,2016-04-05 17:13:12,2016-04-05 17:30:27,1,-74.01154327392578,40.70934677124024,-74.0040512084961,40.747650146484375,N,1035,0.23436309578467357
447960,id2654423,2,2016-03-19 02:38:34,2016-03-19 02:54:33,1,-74.00988006591797,40.70564651489258,-74.00112915039062,40.76183700561523,N,959,0.20401378396927738
447977,id1468242,1,2016-06-23 19:46:58,2016-06-23 20:10:54,1,-74.01002502441406,40.70529174804688,-74.00415802001955,40.72258377075195,N,1436,0.23573686127492183
448008,id2748971,2,2016-02-23 13:29:17,2016-02-23 13:34:49,1,-74.0062026977539,40.70661926269531,-73.99207305908203,40.711509704589844,N,332,0.40749741885288737
448022,id0994334,2,2016-01-27 23:43:49,2016-01-27 23:56:41,1,-74.00537872314453,40.70661926269531,-73.9998779296875,40.73466110229492,N,772,0.4760215080270213
448213,id2371760,2,2016-02-09 13:56:35,2016-02-09 14:24:19,2,-74.0107879638672,40.7104606628418,-73.97409057617188,40.75452041625977,N,1664,0.3532137314899628
448270,id0442908,1,2016-04-25 22:14:33,2016-04-25 22:23:57,1,-74.00899505615234,40.705711364746094,-73.99137115478516,40.717300415039055,N,564,0.2410294316746211
448291,id0536646,2,2016-04-22 11:49:43,2016-04-22 11:58:23,1,-74.00706481933594,40.70547103881836,-74.00926971435547,40.71348571777344,N,520,0.3853382915852638
448326,id2804467,1,2016-04-24 18:09:08,2016-04-24 18:24:53,1,-74.011474609375,40.70356369018555,-73.956298828125,40.775733947753906,N,945,0.4171576748648045
448341,id0686243,1,2016-05-25 23:52:20,2016-05-26 00:22:05,3,-74.01431274414062,40.708587646484375,-73.99916076660156,40.611629486083984,N,1785,0.31841044938556884
448348,id2178777,1,2016-02-21 19:02:07,2016-02-21 19:10:05,1,-74.01213073730467,40.70697021484375,-74.00970458984375,40.738014221191406,N,478,0.10580383997997911
448365,id1207254,2,2016-03-14 04:17:58,2016-03-14 04:19:54,1,-74.01056671142578,40.71023941040039,-74.01407623291014,40.702728271484375,N,116,0.3299090045912891
448490,id1568882,1,2016-02-28 03:51:26,2016-02-28 03:51:39,1,-74.00685882568358,40.70751953125,-74.00682067871094,40.70757293701172,N,13,0.3461736077073356
448527,id3748301,2,2016-06-26 00:30:38,2016-06-26 00:43:54,1,-74.01473236083984,40.70960998535156,-73.97267150878906,40.74908828735352,N,796,0.41056272417545786
448535,id0682179,2,2016-06-09 08:57:08,2016-06-09 09:25:18,1,-74.0082473754883,40.707218170166016,-73.965087890625,40.77231979370117,N,1690,0.22819873055693082
448709,id2157911,2,2016-06-16 14:52:13,2016-06-16 16:09:37,3,-74.01081848144531,40.710445404052734,-73.78295135498048,40.648868560791016,N,4644,0.3514257022359985
448823,id1820473,1,2016-06-08 19:54:35,2016-06-08 20:13:03,1,-74.00839233398438,40.70464706420898,-73.96428680419923,40.71940612792969,N,1108,0.3648818970555347
448849,id0019959,2,2016-05-21 00:01:47,2016-05-21 00:30:33,1,-74.00991821289062,40.70497131347656,-73.85744476318358,40.73325729370117,N,1726,0.2723991841907814
448930,id0561746,2,2016-06-01 10:07:30,2016-06-01 10:18:01,1,-74.01148986816406,40.7098388671875,-74.00924682617188,40.72525024414063,N,631,0.2873663657431354
448964,id0432842,2,2016-01-01 18:30:48,2016-01-01 19:04:26,1,-74.00663757324219,40.7054100036621,-73.7902603149414,40.646751403808594,N,2018,0.4197897089636192
449258,id1063712,2,2016-03-08 22:15:58,2016-03-08 22:42:23,1,-74.00694274902342,40.7055892944336,-73.9560317993164,40.8134994506836,N,1585,0.3875413155567626
449283,id1968775,1,2016-04-07 00:47:51,2016-04-07 01:15:24,2,-74.0086898803711,40.706790924072266,-73.98434448242188,40.76968765258789,N,1653,0.1986456778931595
449337,id2249322,1,2016-05-20 16:23:24,2016-05-20 16:53:21,2,-74.0145492553711,40.70379257202149,-73.98999786376955,40.74682235717773,N,1797,0.493784780196089
449393,id2393834,2,2016-04-16 10:54:50,2016-04-16 11:08:08,1,-74.01085662841797,40.704383850097656,-73.99054718017578,40.74204635620117,N,798,0.32360011738720573
449447,id1138150,2,2016-01-10 19:41:38,2016-01-10 19:50:10,2,-74.00856018066406,40.70581817626953,-74.00495910644531,40.71965026855469,N,512,0.25983073613401814
449518,id0777191,2,2016-04-02 14:13:37,2016-04-02 14:16:50,1,-74.00830841064453,40.707618713378906,-74.00726318359375,40.70756530761719,N,193,0.2258909048869957
449519,id1023620,1,2016-06-07 08:40:47,2016-06-07 09:06:31,2,-74.00849914550781,40.71083450317383,-73.99696350097656,40.73751068115234,N,1544,0.445477254116402
449548,id2590006,1,2016-04-10 18:01:28,2016-04-10 18:15:11,1,-74.00840759277344,40.71097946166992,-73.9761734008789,40.75154113769531,N,823,0.46335616112121536
449688,id1092672,2,2016-06-26 01:24:32,2016-06-26 01:27:15,1,-74.00899505615234,40.70918655395508,-74.00942993164062,40.70381927490234,N,163,0.26792580100818175
449821,id0146748,2,2016-02-05 16:09:21,2016-02-05 16:09:45,1,-74.00627899169923,40.7054100036621,-74.00859832763672,40.70410919189453,N,24,0.44627550657475784
449925,id2782578,2,2016-04-27 12:02:18,2016-04-27 12:11:10,1,-74.0060043334961,40.70970153808594,-73.99081420898438,40.714149475097656,N,532,0.49621121437912646
450196,id2912371,2,2016-02-15 09:13:19,2016-02-15 09:36:58,1,-74.00981903076173,40.70623397827149,-73.99238586425781,40.74874114990234,N,1419,0.15141634178917074
450266,id1077627,1,2016-03-27 13:28:53,2016-03-27 13:38:22,1,-74.0110855102539,40.7102928161621,-73.99211883544923,40.729164123535156,N,569,0.3344603092040057
450531,id0647287,1,2016-06-03 13:51:35,2016-06-03 14:16:55,1,-74.01272583007811,40.7030143737793,-73.98287963867188,40.75644302368164,N,1520,0.49898466619102055
450556,id2688290,2,2016-05-21 21:26:22,2016-05-21 22:11:50,1,-74.00704956054686,40.70969009399415,-73.98336029052734,40.72627258300781,N,2728,0.4239180927837828
450649,id2848432,1,2016-04-20 15:23:42,2016-04-20 16:06:55,1,-74.00800323486328,40.70508575439453,-73.9964370727539,40.73974990844727,N,2593,0.34934284241534397
450697,id1530108,1,2016-05-13 22:32:20,2016-05-13 22:53:07,1,-74.00940704345702,40.70925903320313,-73.95677185058595,40.716346740722656,N,1247,0.2549406991858443
450714,id3557031,2,2016-04-10 21:02:20,2016-04-10 21:15:38,1,-74.01129913330078,40.70317840576172,-73.98954010009766,40.729358673095696,N,798,0.45863802723657066
451042,id3289404,1,2016-02-10 19:19:14,2016-02-10 19:26:26,1,-74.00527954101562,40.70750427246094,-73.99345397949219,40.7212142944336,N,432,0.4790898148674055
451158,id0825861,2,2016-01-27 18:51:53,2016-01-27 19:00:18,2,-74.00946044921875,40.71086120605469,-73.9970703125,40.71453857421875,N,505,0.41693325328944575
451168,id1149261,2,2016-03-10 14:36:29,2016-03-10 14:58:11,1,-74.01593780517578,40.70634078979492,-73.97531890869139,40.74109649658203,N,1302,0.4339548228141124
451356,id3283297,2,2016-03-05 12:17:12,2016-03-05 12:26:00,5,-74.01484680175781,40.704750061035156,-74.00420379638672,40.72101211547852,N,528,0.43367399409331414
451417,id3678399,2,2016-03-02 14:23:56,2016-03-02 14:39:25,1,-74.00811767578125,40.708171844482415,-73.98954772949219,40.70148849487305,N,929,0.2583756079178234
451453,id3652101,2,2016-02-07 22:51:11,2016-02-07 23:13:25,1,-74.00611114501955,40.70783615112305,-73.9714584350586,40.785301208496094,N,1334,0.41282187268982123
451470,id3507563,1,2016-03-15 09:45:36,2016-03-15 10:19:08,1,-74.00872802734375,40.70398330688477,-73.9603042602539,40.77892303466797,N,2012,0.4130968493684937
451736,id1723664,1,2016-03-16 07:34:35,2016-03-16 07:49:55,2,-74.00836944580078,40.70751190185547,-74.0077133178711,40.74089813232422,N,920,0.21915386336853754
451755,id1432659,1,2016-05-27 04:43:21,2016-05-27 05:06:50,1,-74.01042938232422,40.708778381347656,-73.8611831665039,40.76780319213867,N,1409,0.17140766180330763
451761,id3849178,1,2016-03-29 17:54:30,2016-03-29 18:07:00,1,-74.00709533691406,40.706787109375,-74.01025390625,40.7199592590332,N,750,0.3300554437579104
451822,id0427036,2,2016-04-07 00:26:24,2016-04-07 00:33:40,1,-74.01465606689453,40.70951843261719,-74.00448608398438,40.71928024291992,N,436,0.39916633564263504
451858,id1225327,1,2016-05-31 18:35:58,2016-05-31 19:27:10,2,-74.01505279541014,40.70493698120117,-73.95869445800781,40.61806106567383,N,3072,0.4341359128759496
451909,id2039233,1,2016-03-03 18:40:45,2016-03-03 18:59:49,1,-74.00902557373048,40.70376205444336,-73.97879791259766,40.74677276611328,N,1144,0.42497262999604735
451997,id1888610,2,2016-01-25 21:33:45,2016-01-25 21:48:18,1,-74.00971984863281,40.705078125,-73.98355102539062,40.7258415222168,N,873,0.267207639127308
452084,id1374112,1,2016-01-30 23:04:54,2016-01-30 23:19:36,3,-74.00940704345702,40.71039581298828,-73.97039794921875,40.74914169311523,N,882,0.36943307785980734
452088,id1651321,2,2016-02-13 11:55:31,2016-02-13 12:01:40,1,-74.01262664794923,40.70376586914063,-73.99856567382812,40.712905883789055,N,369,0.417030573109289
452115,id0485806,1,2016-06-26 18:39:14,2016-06-26 19:06:37,1,-74.00581359863281,40.70708465576172,-73.94522857666014,40.807971954345696,N,1643,0.4340334998162173
452132,id1426991,2,2016-01-21 19:24:46,2016-01-21 20:06:52,5,-74.01438140869139,40.70391845703125,-73.87210845947266,40.73440933227539,N,2526,0.4740305456766158
452174,id1571554,2,2016-05-01 00:42:41,2016-05-01 01:11:15,1,-74.01201629638672,40.70471954345703,-73.98293304443358,40.73875045776367,N,1714,0.29995017780887595
452179,id3260624,2,2016-02-11 21:42:57,2016-02-11 22:04:27,2,-74.0096206665039,40.70364379882813,-73.970458984375,40.68467712402344,N,1290,0.42110103917110203
452191,id2088271,2,2016-02-15 21:14:50,2016-02-15 21:34:47,1,-74.0116958618164,40.70330047607422,-74.0265884399414,40.63125228881836,N,1197,0.44854022191088944
452229,id0413846,1,2016-02-29 05:48:27,2016-02-29 05:52:18,1,-74.0146484375,40.70998764038085,-74.01004791259766,40.72111129760742,N,231,0.4330957600103156
452332,id2568355,1,2016-05-11 07:52:02,2016-05-11 08:13:04,1,-74.0079116821289,40.708534240722656,-73.99724578857422,40.725528717041016,N,1262,0.29140364669504143
452338,id1245977,2,2016-02-18 00:57:31,2016-02-18 01:04:31,1,-74.00748443603516,40.70531845092773,-73.9747543334961,40.7329330444336,N,420,0.3656344920895027
452455,id0384324,2,2016-01-16 19:41:41,2016-01-16 19:53:33,1,-74.0091781616211,40.71072006225585,-73.98506927490234,40.68695068359375,N,712,0.41005314312780344
452486,id1976555,1,2016-06-10 08:43:46,2016-06-10 09:04:03,1,-74.00747680664062,40.70875549316406,-73.98300170898438,40.738712310791016,N,1217,0.33542234146465677
452548,id2264517,1,2016-02-11 19:48:31,2016-02-11 20:00:58,1,-74.00734710693358,40.70488357543945,-73.99391174316406,40.7270622253418,N,747,0.4052077279771631
452562,id3406802,2,2016-05-23 08:42:07,2016-05-23 09:21:09,1,-74.01449584960938,40.70370101928711,-73.86116790771484,40.767738342285156,N,2342,0.49914483868500303
452585,id0052073,1,2016-04-17 11:18:22,2016-04-17 11:28:01,1,-74.01566314697266,40.70842742919922,-74.00843811035155,40.73751831054688,N,579,0.4173794597634187
452676,id1895152,1,2016-05-08 18:10:18,2016-05-08 18:24:49,1,-74.00759887695312,40.70473098754883,-73.98094177246094,40.72985458374024,N,871,0.4013909328566163
452711,id1240797,1,2016-01-06 14:49:24,2016-01-06 15:22:28,1,-74.00584411621094,40.70766067504883,-73.94237518310547,40.83778762817383,N,1984,0.43282542454466594
452830,id3396593,2,2016-01-12 19:13:20,2016-01-12 19:30:25,1,-74.01024627685547,40.70930099487305,-73.96173858642578,40.76615524291992,N,1025,0.23160028956641696
452882,id1581518,2,2016-05-10 09:30:34,2016-05-10 10:08:26,6,-74.0093994140625,40.70627975463867,-73.9961395263672,40.758548736572266,N,2272,0.17253208579410598
452892,id0018486,2,2016-06-08 22:14:50,2016-06-08 22:19:15,1,-74.0098876953125,40.70434188842773,-74.01782989501955,40.70814895629883,N,265,0.3401984039943944
453111,id3497652,1,2016-04-07 10:01:36,2016-04-07 10:24:18,1,-74.00752258300781,40.705093383789055,-73.97191619873048,40.76544570922852,N,1362,0.3787362251253447
453134,id2565367,1,2016-05-01 23:35:55,2016-05-01 23:40:11,1,-74.00678253173827,40.70574188232422,-73.98667907714845,40.710933685302734,N,256,0.39162679190574445
453141,id2296615,2,2016-01-27 20:14:13,2016-01-27 20:35:39,2,-74.01061248779298,40.70283126831055,-73.98766326904298,40.7622184753418,N,1286,0.4971496036316949
453263,id2222065,1,2016-03-13 00:15:35,2016-03-13 00:22:21,3,-74.00518035888672,40.70707321166992,-73.990478515625,40.71751022338867,N,406,0.4874643511690942
453292,id2824578,2,2016-06-29 14:07:01,2016-06-29 14:11:34,1,-74.01292419433594,40.70624542236328,-74.011474609375,40.702919006347656,N,273,0.20315939906005812
453314,id0066274,2,2016-01-17 23:14:43,2016-01-17 23:18:42,1,-74.00814056396483,40.70543670654297,-73.9947280883789,40.71301651000977,N,239,0.31426990585727493
453368,id0781669,1,2016-02-04 11:57:13,2016-02-04 12:32:21,1,-74.01185607910156,40.70765686035156,-73.9869842529297,40.73937225341797,N,2108,0.08668114789321406
453373,id3007665,2,2016-03-13 14:50:34,2016-03-13 14:59:32,1,-74.00959014892578,40.710304260253906,-74.01136016845702,40.72869110107422,N,538,0.35461689389794565
453395,id2765414,2,2016-06-06 17:38:33,2016-06-06 17:50:40,1,-74.00959014892578,40.7046012878418,-73.9985122680664,40.72417831420898,N,727,0.3205437845550256
453396,id1868889,2,2016-04-09 20:18:18,2016-04-09 20:27:43,1,-74.0098876953125,40.7054100036621,-74.01229858398438,40.71596145629883,N,565,0.22766681577755643
453445,id2862485,1,2016-02-01 14:21:13,2016-02-01 14:31:32,1,-74.01053619384766,40.70940780639648,-73.99568939208984,40.725074768066406,N,619,0.2383200031972761
453459,id0677381,2,2016-01-08 22:12:05,2016-01-08 22:29:07,1,-74.00657653808594,40.70824813842773,-74.00163269042969,40.745750427246094,N,1022,0.3841511538921972
453483,id3486724,1,2016-02-14 12:59:52,2016-02-14 13:08:04,1,-74.01044464111328,40.70323181152344,-73.99650573730467,40.71146774291992,N,492,0.4537542112043012
453534,id1728058,2,2016-06-03 18:42:13,2016-06-03 19:07:41,1,-74.0157470703125,40.70499038696289,-73.97347259521484,40.75349426269531,N,1528,0.47895168131243443
453609,id0681467,1,2016-04-26 08:45:06,2016-04-26 09:03:15,1,-74.00738525390625,40.70381164550781,-73.96945190429686,40.75755310058594,N,1089,0.4903204731801109
453657,id1600966,1,2016-06-25 01:53:12,2016-06-25 02:07:09,1,-74.00997161865234,40.7052116394043,-73.98963928222656,40.70243453979492,N,837,0.24564696267216227
453685,id0123702,1,2016-02-05 23:16:09,2016-02-05 23:39:26,4,-74.00636291503906,40.70962142944336,-73.97804260253906,40.74406433105469,N,1397,0.46602368543541167
453814,id0402660,2,2016-01-14 22:45:24,2016-01-14 23:01:58,1,-74.00808715820312,40.70410919189453,-73.98050689697266,40.77323913574219,N,994,0.4286424067497159
453858,id1832408,2,2016-04-09 00:03:14,2016-04-09 00:14:58,6,-74.00631713867188,40.71004104614258,-74.0088882446289,40.74095153808594,N,704,0.4965979948966696
453913,id0901882,1,2016-05-29 14:34:57,2016-05-29 15:12:42,1,-74.00773620605469,40.705242156982415,-73.97515106201173,40.76519775390625,N,2265,0.3542790766203708
453974,id2297701,1,2016-04-26 23:36:46,2016-04-26 23:57:48,1,-74.00909423828125,40.70830535888672,-73.92692565917969,40.764961242675774,N,1262,0.19312489502628621
454022,id1937733,2,2016-02-09 23:10:08,2016-02-09 23:22:04,1,-74.00949859619139,40.706451416015625,-74.00267791748048,40.72367858886719,N,716,0.1539947813761596
454131,id1019393,1,2016-02-05 18:08:37,2016-02-05 18:16:02,1,-74.01201629638672,40.707275390625,-74.01383972167969,40.716705322265625,N,445,0.0899931437371146
454215,id3748192,1,2016-04-29 02:13:28,2016-04-29 02:23:07,1,-74.0103759765625,40.70513534545898,-73.98049926757811,40.74262619018555,N,579,0.24469231721624987
454238,id3810463,1,2016-01-19 23:54:41,2016-01-20 00:04:53,1,-74.0078125,40.70591354370117,-73.98503875732422,40.74048614501953,N,612,0.3058986913750437
454297,id2402358,2,2016-01-15 23:25:30,2016-01-15 23:41:03,1,-74.01283264160156,40.70661163330078,-73.99237823486328,40.74905014038085,N,933,0.175899613872258
454383,id0590253,2,2016-01-11 14:10:22,2016-01-11 14:28:35,6,-74.01496124267578,40.709510803222656,-73.97367858886719,40.754581451416016,N,1093,0.41914524812300474
454444,id1177487,2,2016-05-08 22:46:37,2016-05-08 23:11:26,2,-74.01066589355469,40.709251403808594,-73.95109558105469,40.68788146972656,N,1489,0.21965000858893804
454455,id0024018,2,2016-05-07 18:22:35,2016-05-07 18:46:16,1,-74.00659942626955,40.70576858520508,-73.99175262451173,40.74446105957031,N,1421,0.40430457407001064
454771,id3565239,2,2016-06-26 17:02:58,2016-06-26 17:44:12,1,-74.0114974975586,40.70302963256836,-73.98428344726562,40.7618408203125,N,2474,0.47649690698692565
454786,id1134104,1,2016-03-28 09:23:54,2016-03-28 09:35:14,1,-74.01300048828125,40.70441818237305,-74.01338195800781,40.71422576904297,N,680,0.36350655836951173
454818,id2760324,2,2016-02-09 05:52:27,2016-02-09 06:09:31,1,-74.01486206054686,40.7091064453125,-73.98362731933594,40.7545051574707,N,1024,0.38711596422101935
454838,id3869393,1,2016-05-25 07:33:27,2016-05-25 07:40:06,1,-74.00999450683594,40.71153259277344,-74.01435089111328,40.70288848876953,N,399,0.479105863932787
454907,id1650019,1,2016-01-20 13:14:38,2016-01-20 13:33:20,1,-74.0124740600586,40.70675659179688,-73.9716796875,40.7542381286621,N,1122,0.14165246816869947
455016,id1980634,1,2016-02-22 15:48:19,2016-02-22 16:02:01,1,-74.00960540771484,40.70305633544922,-74.00020599365234,40.719993591308594,N,822,0.48474593845562597
455161,id3737719,1,2016-02-06 23:11:08,2016-02-06 23:25:49,1,-74.00968170166014,40.70592498779297,-74.00862884521484,40.74065399169922,N,881,0.18585739364383344
455174,id2851134,1,2016-03-01 10:00:25,2016-03-01 10:31:03,1,-74.00921630859375,40.70652389526367,-73.95521545410156,40.78669738769531,N,1838,0.16933849340626575
455193,id1305454,2,2016-04-01 16:00:31,2016-04-01 16:37:59,1,-74.00757598876955,40.70528411865234,-73.97248077392578,40.758766174316406,N,2248,0.361831130766066
455201,id0589404,2,2016-02-14 11:56:14,2016-02-14 12:14:05,6,-74.00659942626955,40.705730438232415,-73.99884796142578,40.72380447387695,N,1071,0.40610175761323736
